瘤痢锅龋,瘤痢疙,老矫,乞闭扁柯,弥绊扁柯,弥绊扁柯矫阿,弥历扁柯,弥历扁柯矫阿,老背瞒,墨款飘
236,何咯,2024-07-16,24.5,26.5,16:16,22.5,22:12,",4",2024 
236,何咯,2024-07-17,27.2,31.2,15:59,22.6,00:28,",8.6",2025 
236,何咯,2024-07-18,25.9,27.6,03:53,23.9,11:35,",3.7",2026 
236,何咯,2024-07-19,25.1,28.6,15:43,23.2,22:24,",5.4",2027 
236,何咯,2024-07-20,26.3,31.4,16:28,22.6,05:02,",8.8",2028 
236,何咯,2024-07-21,27.5,31.5,15:36,23.9,04:08,",7.6",2029 
236,何咯,2024-07-22,28.8,31.6,16:07,25.1,05:34,",6.5",2030 
236,何咯,2024-07-23,26.9,28.6,13:51,25.3,23:58,",3.3",2031 
236,何咯,2024-07-24,28.3,33.2,13:35,25.3,00:29,",7.9",2032 
236,何咯,2024-07-25,27.9,34.2,14:21,24.2,05:23,",10",2033 
236,何咯,2024-07-26,27.8,33.6,12:48,24.6,04:25,",9",2034 
236,何咯,2024-07-27,28.6,33,12:01,25.4,04:24,",7.6",2035 
236,何咯,2024-07-28,29.2,33.9,13:16,25.6,05:24,",8.3",2036 
236,何咯,2024-07-29,28.1,31.6,13:06,25.9,02:36,",5.7",2037 
236,何咯,2024-07-30,28.5,31.9,15:16,25.8,00:40,",6.1",2038 
236,何咯,2024-07-31,28.6,33.3,14:36,25.2,05:52,",8.1",2039 
236,何咯,2024-08-01,29.4,33.5,14:59,25.8,05:38,",7.7",2040 
236,何咯,2024-08-02,29.5,33.5,15:51,26.3,05:45,",7.2",2041 
236,何咯,2024-08-03,29.9,34.7,14:23,26.7,04:10,",8",2042 
236,何咯,2024-08-04,29.7,35.5,16:06,25.1,05:47,",10.4",2043 
236,何咯,2024-08-05,27.7,34.1,12:10,24.4,23:42,",9.7",2044 
236,何咯,2024-08-06,27.8,33.6,14:07,23.7,03:50,",9.9",2045 
236,何咯,2024-08-07,28.9,34.6,13:46,25.1,05:17,",9.5",2046 
236,何咯,2024-08-08,26.3,29,17:06,24.2,05:27,",4.8",2047 
236,何咯,2024-08-09,28.1,33.9,15:06,24.3,05:31,",9.6",2048 
236,何咯,2024-08-10,28.8,34.5,13:46,24.9,02:17,",9.6",2049 
236,何咯,2024-08-11,29.3,34.6,16:14,24.4,05:03,",10.2",2050 
236,何咯,2024-08-12,29.4,35.5,16:05,24.9,05:42,",10.6",2051 
236,何咯,2024-08-13,29.5,35.3,16:13,25.5,21:04,",9.8",2052 
236,何咯,2024-08-14,29.2,35,15:02,24.5,04:11,",10.5",2053 
236,何咯,2024-08-15,28.5,34.7,15:18,24.5,05:27,",10.2",2054 
236,何咯,2024-08-16,28.6,34.8,16:02,23.8,05:23,",11",2055 
236,何咯,2024-08-17,28.7,34.5,14:06,24.4,05:54,",10.1",2056 
236,何咯,2024-08-18,27.6,34,12:51,24.2,23:51,",9.8",2057 
236,何咯,2024-08-19,29,34.6,15:11,23.6,05:50,",11",2058 
236,何咯,2024-08-20,29.9,35.7,14:59,26,06:10,",9.7",2059 
236,何咯,2024-08-21,28.9,32.4,16:10,27,05:55,",5.4",2060 
236,何咯,2024-08-22,27.3,31.2,13:07,24.3,23:38,",6.9",2061 
236,何咯,2024-08-23,27.5,32.6,13:28,23.2,04:28,",9.4",2062 
236,何咯,2024-08-24,27.3,32.8,14:02,23.2,02:23,",9.6",2063 
236,何咯,2024-08-25,27.2,32.5,15:00,23.8,03:39,",8.7",2064 
236,何咯,2024-08-26,27.5,32.4,12:45,24.3,04:18,",8.1",2065 
236,何咯,2024-08-27,26.3,28.4,12:51,24.4,23:54,",4",2066 
236,何咯,2024-08-28,27.2,32.4,14:14,22.4,05:46,",10",2067 
236,何咯,2024-08-29,28.3,33.9,14:38,23.3,06:03,",10.6",2068 
236,何咯,2024-08-30,27.7,34.1,13:43,22.1,05:59,",12",2069 
236,何咯,2024-08-31,26.3,32.4,15:13,20.6,04:01,",11.8",2070 
236,何咯,2024-09-01,26.3,32,15:19,22.3,06:12,",9.7",2071 
236,何咯,2024-09-02,23.9,26.5,14:49,21.6,03:28,",4.9",2072 
236,何咯,2024-09-03,26.9,31.6,15:18,22.1,04:17,",9.5",2073 
236,何咯,2024-09-04,26.6,33,14:51,21,05:43,",12",2074 
236,何咯,2024-09-05,25.8,31.6,13:31,21.6,04:33,",10",2075 
236,何咯,2024-09-06,25.2,27.8,13:54,24,22:13,",3.8",2076 
236,何咯,2024-09-07,26.1,32.2,15:19,22.3,23:30,",9.9",2077 
236,何咯,2024-09-08,25.5,32.6,14:51,20.8,07:11,",11.8",2078 
236,何咯,2024-09-09,27.8,34.4,16:00,22.4,05:44,",12",2079 
236,何咯,2024-09-10,29.1,35.5,14:36,23.7,04:44,",11.8",2080 
236,何咯,2024-09-11,26.9,34.1,15:15,24.2,02:16,",9.9",2081 
236,何咯,2024-09-12,26.3,30.4,11:57,24.7,23:01,",5.7",2082 
236,何咯,2024-09-13,27.2,32.9,14:37,24,06:15,",8.9",2083 
236,何咯,2024-09-14,28.6,33.9,15:14,24.8,05:05,",9.1",2084 
236,何咯,2024-09-15,29.7,35.3,15:24,24.1,05:35,",11.2",2085 
236,何咯,2024-09-16,28.3,32.5,12:23,24.5,06:07,",8",2086 
236,何咯,2024-09-17,29.5,35.6,14:00,24.9,05:57,",10.7",2087 
236,何咯,2024-09-18,27.9,34.8,12:49,24.1,22:57,",10.7",2088 
236,何咯,2024-09-19,28.4,34.8,14:50,24,02:49,",10.8",2089 
236,何咯,2024-09-20,25.9,27.5,00:20,24.3,09:12,",3.2",2090 
236,何咯,2024-09-21,22.8,26.7,00:22,20.4,18:16,",6.3",2091 
236,何咯,2024-09-22,22.2,27,14:17,18.2,06:27,",8.8",2092 
236,何咯,2024-09-23,21,26.7,14:54,16.7,06:32,",10",2093 
236,何咯,2024-09-13,27.2,32.9,14:37,24,06:15,",8.9",2094 
236,何咯,2024-09-14,28.6,33.9,15:14,24.8,05:05,",9.1",2095 
236,何咯,2024-09-15,29.7,35.3,15:24,24.1,05:35,",11.2",2096 
236,何咯,2024-09-16,28.3,32.5,12:23,24.5,06:07,",8",2097 
236,何咯,2024-09-17,29.5,35.6,14:00,24.9,05:57,",10.7",2098 
236,何咯,2024-09-18,27.9,34.8,12:49,24.1,22:57,",10.7",2099 
236,何咯,2024-09-19,28.4,34.8,14:50,24,02:49,",10.8",2100 
236,何咯,2024-09-20,25.9,27.5,00:20,24.3,09:12,",3.2",2101 
236,何咯,2024-09-21,22.8,26.7,00:22,20.4,18:16,",6.3",2102 
236,何咯,2024-09-22,22.2,27,14:17,18.2,06:27,",8.8",2103 
236,何咯,2024-09-23,21,26.7,14:54,16.7,06:32,",10",2104 
